id,brand,line,format,life_stage,breed_size,primary_proteins,grain_free,ingredients,allergen_tags,protein_pct,fat_pct,ash_pct,fiber_pct,moisture_pct,calcium_pct,phosphorus_pct,omega_6_fatty_acids,omega_3_fatty_acids,DHA,EPA,kcal_per_cup,kcal_per_kg,kibble_size,tags,size_kg,price,price_per_kg,retailer,image,source_url,updated_at
Go-Solutions-Weight-Management-Joint-Care-Grain-Free-Salmon,Go! Solutions,Weight Management + Joint Care Salmon Grain-Free Dry,dry,adult,all,Salmon,TRUE,"de-boned salmon, peas, salmon meal, potatoes, chickpeas, tapioca, pea fibre, flaxseed, alfalfa, natural flavour, canola oil (preserved with mixed tocopherols), calcium carbonate, psyllium husk, coconut oil (preserved with mixed tocopherols), apples, tomato, carrots, dried chicory root, vitamins, minerals, dried Enterococcus faecium fermentation product, dried Lactobacillus acidophilus fermentation product, taurine, DL-methionine, choline chloride, chicken cartilage
, glucosamine hydrochloride, chondroitin sulphate, New Zealand green mussels, L-carnitine, yucca schidigera extract, potassium chloride, dried rosemary","chicken,fish",22.0,10.0,0,10.0,10.0,1.1,0.5,1.0,0.9,0,0,410,3732,regular,"low-fat,high-fiber,weight-management,grain-free,adult,probiotics,joint-support,heart-health,l-carnitine,dry",9.98,99.99,10.02,PetValu.ca,https://images.ctfassets.net/sa0sroutfts9/tnChsOf5UteB7m4inwTEY/15b50c2cb8ba4f3ae4ffdcb18d0683cd/go-solutions-weight-management-joint-care-grain-free-salmon-recipe-for-dogs-recyclable.png,https://www.petvalu.ca/product/go-solutions-weight-management-joint-care-salmon-recipe-dog-food/FCM07467,2026-03-21
Now-Fresh-Grain-Free-Lamb-Pork-Adult,Now Fresh,Adult Lamb & Pork Grain-Free,dry,adult,all,"Lamb,Pork",TRUE,"de-boned lamb, whole dried egg, potatoes, peas, pea flour, potato flour, de-boned pork, flaxseed, canola oil (preserved with mixed tocopherols), natural flavour, coconut oil (preserved with mixed tocopherols), calcium carbonate, apples, sweet potatoes, pea fibre, monocalcium phosphate, suncured alfalfa, tomato, carrots, pumpkin, squash, bananas, blueberries, cranberries, blackberries, pomegranate, papayas, lentils, broccoli, salt, dried chicory root, choline chloride, vitamins, minerals, taurine, dried Lactobacillus acidophilus fermentation product, dried Enterococcus faecium fermentation product, DL-methionine, L-lysine, potassium chloride, L-carnitine, dried rosemary","lamb,egg,pork",24.0,16.0,0,5.0,10.0,1.0,0.6,2.5,0.9,0,0,400,3639,regular,"high-fiber,grain-free,adult,probiotics,heart-health,l-carnitine,dry",10.0,124.99,12.5,PetValu.ca,https://images.ctfassets.net/sa0sroutfts9/6KjL0yrJ0xo4bZudL1Ls0j/b3792d8b07f9b31e40e478b36348e9c7/now-fresh-grain-free-recipe-with-lamb-pork-for-adult-dogs.jpg,https://www.petvalu.ca/product/now-fresh-grain-free-lamb-pork-recipe-adult-dog-food/FCM04883,2026-03-21
Now-Fresh-Grain-Free-Trout-Salmon-Herring-Adult,Now Fresh,"Adult Trout, Salmon & Herring Grain-Free",dry,adult,all,"Trout,Salmon,Herring",TRUE,"de-boned trout, whole dried egg, peas, potatoes, pea flour, potato flour, flaxseed, canola oil (preserved with mixed tocopherols), natural flavour, de-boned salmon, de-boned herring, calcium carbonate, monocalcium phosphate, apples, coconut oil (preserved with mixed tocopherols), tomato, suncured alfalfa, pea fibre, carrots, pumpkin, sweet potatoes, squash, bananas, blueberries, cranberries, blackberries, pomegranate, papayas, lentils, broccoli, dried chicory root, salt, choline chloride, vitamins, minerals, taurine, dried Lactobacillus acidophilus fermentation product, dried Enterococcus faecium fermentation product, DL-methionine, L-lysine, potassium chloride, L-carnitine, dried rosemary","fish,egg",24.0,14.0,0,5.0,10.0,0.9,0.6,1.6,0.6,0,0,389,3539,regular,"high-fiber,grain-free,adult,probiotics,heart-health,l-carnitine,dry",10.0,111.99,11.2,PetValu.ca,https://images.ctfassets.net/sa0sroutfts9/1CmrAyHiH7EmLCZhQOEpiu/7e24a1b34605c6d2451fe57675ea2d91/now-fresh-grain-free-recipe-with-trout-salmon-herring-for-adult-dogs.jpg,https://www.petvalu.ca/product/now-fresh-grain-free-trout-salmon-herring-recipe-adult-dog-food/FCM04882,2026-03-21
Now-Fresh-Grain-Free-Trout-Salmon-Herring-Small-Breed-Adult,Now Fresh,"Small Breed Adult Trout, Salmon & Herring Grain-Free",dry,adult,small,"Trout,Salmon,Herring",TRUE,"de-boned trout, whole dried egg, potatoes, peas, potato flour, pea flour, flaxseed, canola oil (preserved with mixed tocopherols), natural flavour, de-boned salmon, de-boned herring, coconut oil (preserved with mixed tocopherols), calcium carbonate, pea fibre, apples, monocalcium phosphate, tomato, suncured alfalfa, carrots, pumpkin, sweet potatoes, squash, bananas, blueberries, cranberries, blackberries, pomegranate, papayas, lentils, broccoli, salt, sodium tripolyphosphate, dried chicory root, choline chloride, vitamins, minerals, taurine, dried Lactobacillus acidophilus fermentation product, dried Enterococcus faecium fermentation product, DL-methionine, L-lysine, parsley, peppermint, green tea extract, yucca schidigera extract, dried rosemary","fish,egg",26.0,16.0,0,4.5,10.0,0.9,0.5,1.8,0.6,0,0,421,3657,small,"grain-free,adult,small-breed,probiotics,heart-health,dry",5.44,73.99,13.6,PetValu.ca,https://images.ctfassets.net/sa0sroutfts9/2C1kd2UlOhDfv5c2d3x6OG/a628df66108059222c4449e50d4ce723/now-fresh-grain-free-recipe-with-trout-salmon-herring-for-small-breed-dogs.jpg,https://www.petvalu.ca/product/now-fresh-grain-free-trout-salmon-herring-recipe-small-breed-adult-dog-food/FCM04334,2026-03-21
Now-Fresh-Grain-Free-Turkey-Salmon-Duck-Adult,Now Fresh,"Adult Turkey, Salmon & Duck Grain-Free",dry,adult,all,"Turkey,Salmon,Duck",TRUE,"de-boned turkey, potatoes, peas, whole dried egg, potato flour, pea fibre, flaxseed, apples, natural flavour, canola oil (preserved with mixed tocopherols), de-boned salmon, de-boned duck, calcium carbonate, monocalcium phosphate, coconut oil (preserved with mixed tocopherols), suncured alfalfa, tomato, carrots, pumpkin, sweet potatoes, squash, bananas, blueberries, cranberries, blackberries, pomegranate, papayas, lentils, broccoli, cottage cheese, salt, dried chicory root, choline chloride, vitamins, minerals, taurine, dried Lactobacillus acidophilus fermentation product, dried Enterococcus faecium fermentation product, DL-methionine, L-lysine, potassium chloride, yucca schidigera extract, L-carnitine, dried rosemary","turkey,fish,egg,dairy,duck",26.0,16.0,8.3,4.0,10.0,1.1,0.7,2.5,0.9,0,0,404,3670,regular,"grain-free,adult,probiotics,heart-health,l-carnitine,dry",10.0,109.99,11.0,PetValu.ca,https://images.ctfassets.net/sa0sroutfts9/2D5vEPdcmCw8v65Ak47G8r/70eb0d8d1baa31653571a947aac9ad56/now-fresh-adult-grain-free-recipe-with-turkey-salmon-duck.jpg,https://www.petvalu.ca/product/now-fresh-grain-free-turkey-salmon-duck-recipe-adult-dog-food/FCM00181,2026-03-21
Now-Fresh-Grain-Free-Turkey-Salmon-Duck-Large-Breed-Adult,Now Fresh,"Large Breed Adult Turkey, Salmon & Duck Grain-Free",dry,adult,large,"Turkey,Salmon,Duck",TRUE,"de-boned turkey, whole dried egg, potatoes, peas, potato flour, tapioca, pea flour, flaxseed, de-boned salmon, de-boned duck, sweet potatoes, natural flavour, monocalcium phosphate, canola oil (preserved with mixed tocopherols), apples, pea fibre, calcium carbonate, coconut oil (preserved with mixed tocopherols), suncured alfalfa, carrots, pumpkin, squash, bananas, blueberries, cranberries, blackberries, pomegranate, papayas, lentils, broccoli, spinach, dried chicory root, salt, choline chloride, taurine, vitamins, minerals, dried Lactobacillus acidophilus fermentation product, dried Enterococcus faecium fermentation product, glucosamine hydrochloride, DL-methionine, L-lysine, potassium chloride, chondroitin sulphate, L-carnitine, New Zealand green mussels, yucca schidigera extract, dried rosemary, green tea extract, peppermint, parsley, rosehips, zedoary, dandelion, chamomile, ginger, turmeric, fennel, juniper berries, licorice, cardamom, cloves","turkey,fish,egg,duck",27.0,13.0,6.6,4.0,10.0,1.0,0.8,2.0,0.7,0,0,393,3573,large,"grain-free,adult,large-breed,probiotics,joint-support,heart-health,l-carnitine,dry",11.34,124.99,11.02,PetValu.ca,https://images.ctfassets.net/sa0sroutfts9/2XIrMc7zPnsXevbnqOpDnu/315f93dfc46e5966bedb630988ade742/now-fresh-large-breed-adult-grain-free-recipe-with-turkey-salmon-duck.jpg,https://www.petvalu.ca/product/now-fresh-grain-free-turkey-salmon-duck-recipe-large-breed-adult-dog-food/FCM00178,2026-03-21
Now-Fresh-Grain-Free-Turkey-Salmon-Duck-Large-Breed-Puppy,Now Fresh,"Large Breed Puppy Turkey, Salmon & Duck Grain-Free",dry,puppy,large,"Turkey,Salmon,Duck",TRUE,"de-boned turkey, whole dried egg, peas, potatoes, potato flour, tapioca, canola oil (preserved with mixed tocopherols), flaxseed, monocalcium phosphate, sweet potatoes, natural flavour, de-boned salmon, de-boned duck, coconut oil (preserved with mixed tocopherols), suncured alfalfa, calcium carbonate, apples, pea fibre, salt, marine microalgae oil, carrots, pumpkin, squash, bananas, blueberries, cranberries, blackberries, pomegranate, papayas, lentils, broccoli, spinach, dried chicory root, potassium chloride, choline chloride, taurine, vitamins, minerals, dried Lactobacillus acidophilus fermentation product, dried Enterococcus faecium fermentation product, DL-methionine, L-lysine, New Zealand green mussels, yucca schidigera extract, L-carnitine, dried rosemary, green tea extract, peppermint, parsley, rosehips, zedoary, dandelion, chamomile, ginger, turmeric, fennel, juniper berries, licorice, cardamom, cloves","turkey,fish,egg,duck",28.0,16.0,7.6,3.5,10.0,1.1,1.0,2.5,1.0,0.1,0.1,403,3662,large,"grain-free,puppy,large-breed,probiotics,heart-health,l-carnitine,dry",11.34,127.99,11.29,PetValu.ca,https://images.ctfassets.net/sa0sroutfts9/7c6UusUZ9Lsd2QZKfiUgg7/6b68fc91ffde8b1c7447809ad7623954/now-fresh-large-breed-puppy-grain-free-recipe-with-turkey-salmon-duck.jpg,https://www.petvalu.ca/product/now-fresh-grain-free-turkey-salmon-duck-recipe-large-breed-puppy-dog-food/FCM00180,2026-03-21
Now-Fresh-Grain-Free-Turkey-Salmon-Duck-Large-Breed-Senior,Now Fresh,"Large Breed Senior Turkey, Salmon & Duck Grain-Free",dry,senior,large,"Turkey,Salmon,Duck",TRUE,"de-boned turkey, potatoes, peas, whole dried egg, potato flour, tapioca, flaxseed, apples, pea fibre, de-boned salmon, de-boned duck, sweet potatoes, natural flavour, calcium carbonate, canola oil (preserved with mixed tocopherols), suncured alfalfa, monocalcium phosphate, coconut oil (preserved with mixed tocopherols), carrots, pumpkin, squash, bananas, blueberries, cranberries, blackberries, pomegranate, papayas, lentils, broccoli, spinach, salt, dried chicory root, choline chloride, taurine, vitamins, minerals, dried Lactobacillus acidophilus fermentation product, dried Enterococcus faecium fermentation product, glucosamine hydrochloride, DL-methionine, L-lysine, potassium chloride, chondroitin sulphate, New Zealand green mussels, yucca schidigera extract, L-carnitine, dried rosemary, green tea extract, peppermint, parsley, rosehips, zedoary, dandelion, chamomile, ginger, turmeric, fennel, juniper berries, licorice, cardamom, cloves","turkey,fish,egg,duck",25.0,11.0,5.9,5.5,10.0,0.9,0.4,1.8,0.7,0,0,376,3417,large,"high-fiber,grain-free,senior,large-breed,probiotics,joint-support,heart-health,l-carnitine,dry",11.34,127.99,11.29,PetValu.ca,https://images.ctfassets.net/sa0sroutfts9/PpM0cjRqxJrlO55PCH76i/1082eee91efb8bcc19916b5102546ab4/now-fresh-large-breed-senior-grain-free-recipe-with-turkey-salmon-duck.jpg,https://www.petvalu.ca/product/now-fresh-grain-free-turkey-salmon-duck-recipe-large-breed-senior-dog-food/FCM00179,2026-03-21
Now-Fresh-Grain-Free-Turkey-Salmon-Duck-Puppy,Now Fresh,"Puppy Turkey, Salmon & Duck Grain-Free",dry,puppy,all,"Turkey,Salmon,Duck",TRUE,"de-boned turkey, peas, potatoes, whole dried egg, potato flour, canola oil (preserved with mixed tocopherols), flaxseed, pea fibre, monocalcium phosphate, natural flavour, coconut oil (preserved with mixed tocopherols), de-boned salmon, de-boned duck, calcium carbonate, apples, suncured alfalfa, tomato, carrots, pumpkin, sweet potatoes, squash, bananas, blueberries, cranberries, blackberries, pomegranate, papayas, lentils, broccoli, cottage cheese, salt, marine microalgae oil, dried chicory root, choline chloride, vitamins, minerals, taurine, DL-methionine, dried Lactobacillus acidophilus fermentation product, dried Enterococcus faecium fermentation product, L-lysine, potassium chloride, yucca schidigera extract, dried rosemary","turkey,fish,egg,dairy,duck",28.0,18.0,8.5,3.5,10.0,1.2,1.0,2.7,1.2,0.1,0.1,414,3764,regular,"grain-free,puppy,probiotics,heart-health,dry",10.0,111.99,11.2,PetValu.ca,https://images.ctfassets.net/sa0sroutfts9/bZZrm2lpS3qi5AHo2VQRC/29dd2b9a33255ba5e7f70ff5e8577201/now-fresh-puppy-grain-free-recipe-with-turkey-salmon-duck.jpg,https://www.petvalu.ca/product/now-fresh-grain-free-turkey-salmon-duck-recipe-puppy-dog-food/FCM04880,2026-03-21
Now-Fresh-Grain-Free-Turkey-Salmon-Duck-Senior,Now Fresh,"Senior Turkey, Salmon & Duck Grain-Free",dry,senior,all,"Turkey,Salmon,Duck",TRUE,"de-boned turkey, peas, potatoes, potato flour, pea fibre, whole dried egg, natural flavour, apples, flaxseed, de-boned salmon, de-boned duck, calcium carbonate, canola oil (preserved with mixed tocopherols), tomato, suncured alfalfa, coconut oil (preserved with mixed tocopherols), monocalcium phosphate, carrots, pumpkin, sweet potatoes, squash, bananas, blueberries, cranberries, blackberries, pomegranate, papayas, lentils, broccoli, salt, dried chicory root, choline chloride, vitamins, minerals, taurine, DL-methionine, dried Lactobacillus acidophilus fermentation product, dried Enterococcus faecium fermentation product, L-lysine, potassium chloride, glucosamine hydrochloride, New Zealand green mussels, yucca schidigera extract, chondroitin sulphate, L-carnitine, dried rosemary","turkey,fish,egg,duck",24.0,11.0,7.0,7.0,10.0,0,0.4,1.8,0.6,0,0,365,3321,regular,"high-fiber,grain-free,senior,probiotics,joint-support,heart-health,l-carnitine,dry",10.0,111.99,11.2,PetValu.ca,https://images.ctfassets.net/sa0sroutfts9/1h0pwQPm8quAD3Gmgw2YYN/8666d0769f98aeb815d18a542b807dc7/now-fresh-senior-grain-free-recipe-with-turkey-salmon-duck.jpg,https://www.petvalu.ca/product/now-fresh-grain-free-turkey-salmon-duck-recipe-senior-dog-food/FCM00183,2026-03-21
Now-Fresh-Grain-Free-Turkey-Salmon-Duck-Small-Breed-Adult,Now Fresh,"Small Breed Adult Turkey, Salmon & Duck Grain-Free",dry,adult,small,"Turkey,Salmon,Duck",TRUE,"de-boned turkey, whole dried egg, peas, potatoes, potato flour, pea flour, natural flavour, flaxseed, canola oil (preserved with mixed tocopherols), de-boned salmon, de-boned duck, calcium carbonate, coconut oil (preserved with mixed tocopherols), apples, pea fibre, monocalcium phosphate, tomato, suncured alfalfa, carrots, pumpkin, sweet potatoes, squash, bananas, blueberries, cranberries, blackberries, pomegranate, papayas, lentils, broccoli, sodium tripolyphosphate, salt, dried chicory root, choline chloride, vitamins, minerals, taurine, dried Lactobacillus acidophilus fermentation product, dried Enterococcus faecium fermentation product, DL-methionine, L-lysine, potassium chloride, parsley, peppermint, green tea extract, yucca schidigera extract, L-carnitine, dried rosemary","turkey,fish,egg,duck",27.0,17.0,7.3,4.5,10.0,1.2,0.7,2.6,1.0,0,0,408,3711,small,"grain-free,adult,small-breed,probiotics,heart-health,l-carnitine,dry",5.44,72.99,13.42,PetValu.ca,https://images.ctfassets.net/sa0sroutfts9/4Cucb7i9umUuwkQxF4GDSI/7a4cd3da4f0c8f04e1f8086cbb005439/now-fresh-small-breed-grain-free-recipe-with-turkey-salmon-duck.jpg,https://www.petvalu.ca/product/now-fresh-grain-free-turkey-salmon-duck-recipe-small-breed-adult-dog-food/FCM00926,2026-03-21
Now-Fresh-Grain-Free-Turkey-Salmon-Duck-Small-Breed-Puppy,Now Fresh,"Small Breed Puppy Turkey, Salmon & Duck Grain-Free",dry,puppy,small,"Turkey,Salmon,Duck",TRUE,"de-boned turkey, whole dried egg, peas, pea flour, potatoes, potato flour, canola oil (preserved with mixed tocopherols), natural flavour, monocalcium phosphate, coconut oil (preserved with mixed tocopherols), de-boned salmon, de-boned duck, flaxseed, apples, pea fibre, calcium carbonate, suncured alfalfa, tomato, carrots, pumpkin, sweet potatoes, squash, bananas, blueberries, cranberries, blackberries, pomegranate, papayas, lentils, broccoli, salt, marine microalgae oil, dried chicory root, choline chloride, taurine, vitamins, minerals, dried Lactobacillus acidophilus fermentation product, dried Enterococcus faecium fermentation product, DL-methionine, L-lysine, potassium chloride, L-carnitine, dried rosemary","turkey,fish,egg,duck",28.0,18.0,7.6,4.0,10.0,1.1,1.0,2.8,0.8,0.1,0.1,415,3773,small,"grain-free,puppy,small-breed,probiotics,heart-health,l-carnitine,dry",1.6,33.99,21.24,PetValu.ca,https://images.ctfassets.net/sa0sroutfts9/vo84DuTI8ZtnocbBLBwoG/ded8e357a9c840528edf788e0f91f65f/now-fresh-small-breed-puppy-grain-free-recipe-with-turkey-salmon-duck.jpg,https://www.petvalu.ca/product/now-fresh-grain-free-turkey-salmon-duck-recipe-small-breed-puppy-dog-food/FCM04888,2026-03-21
Now-Fresh-Grain-Free-Turkey-Salmon-Duck-Small-Breed-Senior,Now Fresh,"Small Breed Senior Turkey, Salmon & Duck Grain-Free",dry,senior,small,"Turkey,Salmon,Duck",TRUE,"de-boned turkey, potatoes, peas, potato flour, pea flour, whole dried egg, flaxseed, natural flavour, canola oil (preserved with mixed tocopherols), de-boned salmon, de-boned duck, pea fibre, calcium carbonate, apples, tomato, coconut oil (preserved with mixed tocopherols), suncured alfalfa, carrots, pumpkin, sweet potatoes, squash, bananas, blueberries, cranberries, blackberries, pomegranate, papayas, lentils, broccoli, sodium tripolyphosphate, dried chicory root, salt, choline chloride, taurine, vitamins, minerals, dried Lactobacillus acidophilus fermentation product, dried Enterococcus faecium fermentation product, DL-methionine, L-lysine, monocalcium phosphate, glucosamine hydrochloride, New Zealand green mussels, chondroitin sulphate, parsley, peppermint, green tea extract, L-carnitine, dried rosemary","turkey,fish,egg,duck",24.0,12.0,7.7,5.5,10.0,0,0.4,2.0,0.7,0,0,375,3406,small,"high-fiber,grain-free,senior,small-breed,probiotics,joint-support,heart-health,l-carnitine,dry",5.44,73.99,13.6,PetValu.ca,https://images.ctfassets.net/sa0sroutfts9/5xWleOl06xh3WqmeL2SQxp/9591df7311b6199e2ca24f366a2067f6/now-fresh-small-breed-senior-grain-free-recipe-with-turkey-salmon-duck.jpg,https://www.petvalu.ca/product/now-fresh-grain-free-turkey-salmon-duck-recipe-small-breed-senior-dog-food/FCM00927,2026-03-21
